region,asset,listed,name,symbol,update_dttm,last_page,summary,sector,industry,forum
KR,Equity,KOSDAQ,오파스넷,A173130,,,"{'company': ['오파스넷'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,에프엔씨엔터,A173940,,,"{'company': ['에프엔씨엔터'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,장원테크,A174880,,,"{'company': ['장원테크'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,앱클론,A174900,,,"{'company': ['앱클론'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,인포마크,A175140,,,"{'company': ['인포마크'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,아이큐어,A175250,,,"{'company': ['아이큐어'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,JB금융지주,A175330,,,"{'company': ['JB금융지주'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,베셀,A177350,,,"{'company': ['베셀'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,파버나인,A177830,,,"{'company': ['파버나인'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,서진시스템,A178320,,,"{'company': ['서진시스템'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,유테크,A178780,,,"{'company': ['유테크'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,PI첨단소재,A178920,,,"{'company': ['PI첨단소재'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,엠아이텍,A179290,,,"{'company': ['엠아이텍'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,유티아이,A179900,,,"{'company': ['유티아이'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,DXVX,A180400,20230116 104026,,"{'company': ['DXVX'], 'details': ['디엑스앤브이엑스'], 'execs': []}",,,
KR,Equity,KOSPI,한진칼,A180640,,,"{'company': ['한진칼'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,이즈미디어,A181340,,,"{'company': ['이즈미디어'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,NHN,A181710,,,"{'company': ['NHN'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,큐브엔터,A182360,,,"{'company': ['큐브엔터'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,엔케이맥스,A182400,,,"{'company': ['엔케이맥스'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,아세아시멘트,A183190,,,"{'company': ['아세아시멘트'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,코미코,A183300,,,"{'company': ['코미코'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,엔지켐생명과학,A183490,,,"{'company': ['엔지켐생명과학'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,SGA솔루션즈,A184230,,,"{'company': ['SGA솔루션즈'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,아이진,A185490,,,"{'company': ['아이진'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,종근당,A185750,,,"{'company': ['종근당'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,그린플러스,A186230,,,"{'company': ['그린플러스'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,디티앤씨,A187220,,,"{'company': ['디티앤씨'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,신화콘텍,A187270,,,"{'company': ['신화콘텍'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,제노포커스,A187420,,,"{'company': ['제노포커스'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,나노,A187790,,,"{'company': ['나노'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,디바이스이엔지,A187870,,,"{'company': ['디바이스이엔지'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,인텔리안테크,A189300,,,"{'company': ['인텔리안테크'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,씨이랩,A189330,20210310 083000,,"{'company': ['씨이랩'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,포시에스,A189690,,,"{'company': ['포시에스'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,서전기전,A189860,,,"{'company': ['서전기전'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,흥국에프엔비,A189980,,,"{'company': ['흥국에프엔비'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,나무가,A190510,,,"{'company': ['나무가'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,코리아에셋투자증권,A190650,,,"{'company': ['코리아에셋투자증권'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,육일씨엔에쓰,A191410,,,"{'company': ['육일씨엔에쓰'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,테고사이언스,A191420,,,"{'company': ['테고사이언스'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,더블유게임즈,A192080,,,"{'company': ['더블유게임즈'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,케이사인,A192250,,,"{'company': ['케이사인'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,윈하이텍,A192390,,,"{'company': ['윈하이텍'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,쿠쿠홀딩스,A192400,,,"{'company': ['쿠쿠홀딩스'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,휴림네트웍스,A192410,20220920 080017,,"{'company': ['THQ'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,슈피겐코리아,A192440,,,"{'company': ['슈피겐코리아'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,드림텍,A192650,,,"{'company': ['드림텍'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,코스맥스,A192820,,,"{'company': ['코스맥스'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,와이제이엠게임즈,A193250,,,"{'company': ['와이제이엠게임즈'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,제이에스코퍼레이션,A194370,,,"{'company': ['제이에스코퍼레이션'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,데브시스터즈,A194480,,,"{'company': ['데브시스터즈'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,노바렉스,A194700,,,"{'company': ['노바렉스'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,마니커에프앤지,A195500,,,"{'company': ['마니커에프앤지'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,해성디에스,A195870,,,"{'company': ['해성디에스'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,에이비프로바이오,A195990,,,"{'company': ['에이비프로바이오'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,알테오젠,A196170,,,"{'company': ['알테오젠'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,애니젠,A196300,,,"{'company': ['애니젠'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,코아시아옵틱스,A196450,20210310 083000,,"{'company': ['코아시아옵틱스'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,디에이테크놀로지,A196490,,,"{'company': ['디에이테크놀로지'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,웹스,A196700,,,"{'company': ['웹스'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,디지캡,A197140,,,"{'company': ['디지캡'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,엔피디,A198080,,,"{'company': ['엔피디'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,고려시멘트,A198440,,,"{'company': ['고려시멘트'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,제일전기공업,A199820,,,"{'company': ['제일전기공업'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,콜마비앤에이치,A200130,,,"{'company': ['콜마비앤에이치'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,텔콘RF제약,A200230,,,"{'company': ['텔콘RF제약'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,에이팩트,A200470,,,"{'company': ['에이팩트'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,휴메딕스,A200670,,,"{'company': ['휴메딕스'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,에이디테크놀로지,A200710,,,"{'company': ['에이디테크놀로지'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,비씨월드제약,A200780,,,"{'company': ['비씨월드제약'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,서연이화,A200880,,,"{'company': ['서연이화'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,미투온,A201490,,,"{'company': ['미투온'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,유니온커뮤니티,A203450,,,"{'company': ['유니온커뮤니티'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,드림시큐리티,A203650,,,"{'company': ['드림시큐리티'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,프로스테믹스,A203690,,,"{'company': ['프로스테믹스'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,그리티,A204020,,,"{'company': ['그리티'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,제이앤티씨,A204270,,,"{'company': ['제이앤티씨'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,HL만도,A204320,20220930 080019,,"{'company': ['만도'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,글로벌텍스프리,A204620,,,"{'company': ['글로벌텍스프리'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,스튜디오산타클로스,A204630,,,"{'company': ['스튜디오산타클로스'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,지엘팜텍,A204840,,,"{'company': ['지엘팜텍'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,엑셈,A205100,,,"{'company': ['엑셈'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,휴마시스,A205470,,,"{'company': ['휴마시스'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,액션스퀘어,A205500,,,"{'company': ['액션스퀘어'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,베노홀딩스,A206400,,,"{'company': ['베노홀딩스'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,덱스터,A206560,,,"{'company': ['덱스터'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,바디텍메드,A206640,,,"{'company': ['바디텍메드'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,유바이오로직스,A206650,,,"{'company': ['유바이오로직스'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,미스터블루,A207760,,,"{'company': ['미스터블루'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,삼성바이오로직스,A207940,,,"{'company': ['삼성바이오로직스'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,정다운,A208140,,,"{'company': ['정다운'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,파멥신,A208340,,,"{'company': ['파멥신'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,지란지교시큐리티,A208350,,,"{'company': ['지란지교시큐리티'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,셀바스헬스케어,A208370,,,"{'company': ['셀바스헬스케어'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,썸에이지,A208640,,,"{'company': ['썸에이지'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,바이오로그디바이스,A208710,,,"{'company': ['바이오로그디바이스'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,엔지스테크널러지,A208860,,,"{'company': ['엔지스테크널러지'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,디와이파워,A210540,,,"{'company': ['디와이파워'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,SK디앤디,A210980,,,"{'company': ['SK디앤디'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,AP위성,A211270,,,"{'company': ['AP위성'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,네오오토,A212560,,,"{'company': ['네오오토'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,덕산네오룩스,A213420,,,"{'company': ['덕산네오룩스'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,한솔제지,A213500,,,"{'company': ['한솔제지'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,클래시스,A214150,,,"{'company': ['클래시스'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,헥토이노베이션,A214180,20220719 082304,,"{'company': ['민앤지'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,라파스,A214260,,,"{'company': ['라파스'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,FSN,A214270,20220615 082547,,"{'company': ['FSN'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,에스엘바이오닉스,A214310,20220615 082547,,"{'company': ['에스엘바이오닉스'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,이노션,A214320,,,"{'company': ['이노션'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,금호에이치티,A214330,,,"{'company': ['금호에이치티'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,케어젠,A214370,,,"{'company': ['케어젠'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,경보제약,A214390,,,"{'company': ['경보제약'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,토니모리,A214420,,,"{'company': ['토니모리'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,아이쓰리시스템,A214430,,,"{'company': ['아이쓰리시스템'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,파마리서치,A214450,20210413 083008,,"{'company': ['파마리서치'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,미코바이오메드,A214610,,,"{'company': ['미코바이오메드'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,디알텍,A214680,,,"{'company': ['디알텍'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,뉴지랩파마,A214870,20210414 083010,,"{'company': ['뉴지랩파마'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,골프존,A215000,,,"{'company': ['골프존'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,휴센텍,A215090,20220615 082547,,"{'company': ['휴센텍'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,로보로보,A215100,,,"{'company': ['로보로보'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,메가스터디교육,A215200,,,"{'company': ['메가스터디교육'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,우리산업,A215360,,,"{'company': ['우리산업'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,우정바이오,A215380,,,"{'company': ['우정바이오'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,토박스코리아,A215480,,,"{'company': ['토박스코리아'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,신라젠,A215600,,,"{'company': ['신라젠'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,이노인스트루먼트,A215790,,,"{'company': ['이노인스트루먼트'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,인크로스,A216050,,,"{'company': ['인크로스'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,제테마,A216080,,,"{'company': ['제테마'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,제너셈,A217190,,,"{'company': ['제너셈'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,넵튠,A217270,,,"{'company': ['넵튠'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,싸이토젠,A217330,,,"{'company': ['싸이토젠'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,에스디생명공학,A217480,,,"{'company': ['에스디생명공학'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,러셀,A217500,,,"{'company': ['러셀'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,켐온,A217600,,,"{'company': ['켐온'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,디딤이앤에프,A217620,20221220 092013,,"{'company': ['디딤'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,강스템바이오텍,A217730,,,"{'company': ['강스템바이오텍'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,원익피앤이,A217820,20221129 100027,,"{'company': ['원익피앤이'], 'details': ['엔에스'], 'execs': []}",,,
KR,Equity,KOSDAQ,미래생명자원,A218150,,,"{'company': ['미래생명자원'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,RFHIC,A218410,,,"{'company': ['RFHIC'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,타이거일렉,A219130,,,"{'company': ['타이거일렉'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,링크제니시스,A219420,,,"{'company': ['링크제니시스'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,디와이디,A219550,20220615 082547,,"{'company': ['디와이디'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,지티지웰니스,A219750,,,"{'company': ['지티지웰니스'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,퓨쳐켐,A220100,,,"{'company': ['퓨쳐켐'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,핸디소프트,A220180,,,"{'company': ['핸디소프트'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,켐트로스,A220260,,,"{'company': ['켐트로스'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,자안바이오,A221610,20210415 083008,,"{'company': ['자안바이오'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,하이즈항공,A221840,,,"{'company': ['하이즈항공'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,케이디켐,A221980,,,"{'company': ['케이디켐'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,코스맥스엔비티,A222040,,,"{'company': ['코스맥스엔비티'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,씨아이에스,A222080,,,"{'company': ['씨아이에스'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,팬젠,A222110,,,"{'company': ['팬젠'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,쎄노텍,A222420,,,"{'company': ['쎄노텍'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,심텍,A222800,,,"{'company': ['심텍'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,세토피아,A222810,20220818 082045,,"{'company': ['마이더스AI'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,한국맥널티,A222980,,,"{'company': ['한국맥널티'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,드림씨아이에스,A223250,,,"{'company': ['드림씨아이에스'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,커머스마이너,A223310,20220615 082547,,"{'company': ['커머스마이너'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,더코디,A224060,20221111 120030,,"{'company': ['코디엠'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,에이텍티앤,A224110,,,"{'company': ['에이텍티앤'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,삼양옵틱스,A225190,,,"{'company': ['삼양옵틱스'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,제놀루션,A225220,,,"{'company': ['제놀루션'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,케이엠제약,A225430,,,"{'company': ['케이엠제약'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,보광산업,A225530,,,"{'company': ['보광산업'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,넥슨게임즈,A225570,20220615 082547,,"{'company': ['넥슨게임즈'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,패션플랫폼,A225590,,,"{'company': ['패션플랫폼'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,잇츠한불,A226320,,,"{'company': ['잇츠한불'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,신테카바이오,A226330,,,"{'company': ['신테카바이오'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,본느,A226340,,,"{'company': ['본느'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,KH 건설,A226360,20220615 082547,,"{'company': ['KH 건설'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,오스테오닉,A226400,,,"{'company': ['오스테오닉'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,한송네오텍,A226440,,,"{'company': ['한송네오텍'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,올릭스,A226950,,,"{'company': ['올릭스'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,에이치앤비디자인,A227100,20220615 082547,,"{'company': ['에이치앤비디자인'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,아우딘퓨쳐스,A227610,,,"{'company': ['아우딘퓨쳐스'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,현대코퍼레이션홀딩스,A227840,,,"{'company': ['현대코퍼레이션홀딩스'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,엔투텍,A227950,,,"{'company': ['엔투텍'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,동양파일,A228340,,,"{'company': ['동양파일'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,레이,A228670,,,"{'company': ['레이'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,지노믹트리,A228760,,,"{'company': ['지노믹트리'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,레이언스,A228850,,,"{'company': ['레이언스'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,젠큐릭스,A229000,,,"{'company': ['젠큐릭스'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,LS전선아시아,A229640,,,"{'company': ['LS전선아시아'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,에치에프알,A230240,,,"{'company': ['에치에프알'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,에코마케팅,A230360,,,"{'company': ['에코마케팅'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,에이트원,A230980,,,"{'company': ['에이트원'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,와이아이케이,A232140,,,"{'company': ['와이아이케이'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,JW생명과학,A234080,,,"{'company': ['JW생명과학'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,폴라리스세원,A234100,20220615 082547,,"{'company': ['폴라리스세원'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,에스트래픽,A234300,,,"{'company': ['에스트래픽'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,헥토파이낸셜,A234340,20220719 082304,,"{'company': ['세틀뱅크'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,녹십자웰빙,A234690,,,"{'company': ['녹십자웰빙'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,자이글,A234920,,,"{'company': ['자이글'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,메드팩토,A235980,,,"{'company': ['메드팩토'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,슈프리마,A236200,,,"{'company': ['슈프리마'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,엔비티,A236810,,,"{'company': ['엔비티'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,에스티팜,A237690,,,"{'company': ['에스티팜'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,피앤씨테크,A237750,,,"{'company': ['피앤씨테크'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,플레이디,A237820,,,"{'company': ['플레이디'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,클리오,A237880,,,"{'company': ['클리오'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,앤디포스,A238090,,,"{'company': ['앤디포스'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,얼라인드,A238120,,,"{'company': ['얼라인드'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,비피도,A238200,,,"{'company': ['비피도'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,힘스,A238490,,,"{'company': ['힘스'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,줌인터넷,A239340,,,"{'company': ['줌인터넷'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,에이치엘사이언스,A239610,,,"{'company': ['에이치엘사이언스'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,피엔에이치테크,A239890,,,"{'company': ['피엔에이치테크'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,원익IPS,A240810,,,"{'company': ['원익IPS'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,DSC인베스트먼트,A241520,,,"{'company': ['DSC인베스트먼트'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,두산밥캣,A241560,,,"{'company': ['두산밥캣'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,화승엔터프라이즈,A241590,,,"{'company': ['화승엔터프라이즈'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,유니테크노,A241690,,,"{'company': ['유니테크노'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,코스메카코리아,A241710,,,"{'company': ['코스메카코리아'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,메카로,A241770,,,"{'company': ['메카로'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,오션브릿지,A241790,,,"{'company': ['오션브릿지'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,피씨엘,A241820,,,"{'company': ['피씨엘'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,에이스토리,A241840,,,"{'company': ['에이스토리'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,나무기술,A242040,,,"{'company': ['나무기술'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,휴온스,A243070,,,"{'company': ['휴온스'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,신흥에스이씨,A243840,,,"{'company': ['신흥에스이씨'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,올리패스,A244460,,,"{'company': ['올리패스'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,에이플러스에셋,A244920,,,"{'company': ['에이플러스에셋'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,EDGC,A245620,,,"{'company': ['EDGC'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,TS인베스트먼트,A246690,,,"{'company': ['TS인베스트먼트'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,티앤알바이오팹,A246710,,,"{'company': ['티앤알바이오팹'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,아스타,A246720,,,"{'company': ['아스타'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,이노테라피,A246960,,,"{'company': ['이노테라피'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,에코프로비엠,A247540,,,"{'company': ['에코프로비엠'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,솔루엠,A248070,,,"{'company': ['솔루엠'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,샘표식품,A248170,,,"{'company': ['샘표식품'], 'details': [], 'execs': []}",,,
